"ucsc","hgnc_symbol","ensembl_gene_id","ensembl_transcript_id"
"uc002xmp.3","WISP2","ENSG00000064205","ENST00000190983"
"uc001rrn.2","ZNF641","ENSG00000167528","ENST00000544117"
"uc010sls.2","ZNF641","ENSG00000167528","ENST00000448928"
"uc001rro.2","ZNF641","ENSG00000167528","ENST00000547026"
"uc001rrn.2","ZNF641","ENSG00000167528","ENST00000548932"
"uc001rrn.2","ZNF641","ENSG00000167528","ENST00000301042"
"uc001fpq.3","NES","ENSG00000132688","ENST00000368223"
"uc004fii.2","PLXNB3","ENSG00000198753","ENST00000361971"
"uc011mzd.2","PLXNB3","ENSG00000198753","ENST00000538776"
"uc011mzd.2","PLXNB3","ENSG00000198753","ENST00000538282"
"uc011mzb.2","PLXNB3","ENSG00000198753","ENST00000538543"
"uc010nuk.2","PLXNB3","ENSG00000198753","ENST00000538966"
"uc001rgf.3","C12orf77","ENSG00000226397","ENST00000549828"
"uc031qgr.1","C12orf77","ENSG00000226397","ENST00000549262"
"uc031qgr.1","C12orf77","ENSG00000226397","ENST00000434912"
"uc003tws.1","TRIM74","ENSG00000155428","ENST00000395244"
"uc003tws.1","TRIM74","ENSG00000155428","ENST00000285805"
"uc003cif.3","ACVR2B","ENSG00000114739","ENST00000352511"
"uc002bof.2","KIF7","ENSG00000166813","ENST00000394412"
"uc004eqw.3","LONRF3","ENSG00000175556","ENST00000481285"
"uc004eqw.3","LONRF3","ENSG00000175556","ENST00000371628"
"uc004eqx.3","LONRF3","ENSG00000175556","ENST00000439603"
"uc004eqy.3","LONRF3","ENSG00000175556","ENST00000472173"
"uc004eqx.3","LONRF3","ENSG00000175556","ENST00000304778"
